Count,Tradelist Count,Name,Edition,Card Number,Condition,Language,Foil,Signed,Artist Proof,Altered Art,Misprint,Promo,Textless,My Price,Type,Cost,Rarity,Price,Image URL
1,0,Insurrection,Onslaught,213,Near Mint,English,,,,,,,,,Sorcery,{5}{R}{R}{R},Rare,$6.30,https://deckbox.org/system/images/mtg/cards/35457.jpg
5,1,Invader Parasite,New Phyrexia,87,Near Mint,English,,,,,,,,,Creature  - Insect,{3}{R}{R},Rare,$0.32,https://deckbox.org/system/images/mtg/cards/233067.jpg
4,0,Invisible Stalker,Innistrad,60,Near Mint,English,,,,,,,,,Creature  - Human Rogue,{1}{U},Uncommon,$0.69,https://deckbox.org/system/images/mtg/cards/220041.jpg
1,0,Invoke the Firemind,Guildpact,118,Near Mint,English,,,,,,,,,Sorcery,{X}{U}{U}{R},Rare,$0.52,https://deckbox.org/system/images/mtg/cards/83630.jpg
1,1,"Iona, Shield of Emeria",Zendikar,13,Near Mint,Chinese,,,,,,,,0,Legendary Creature  - Angel,{6}{W}{W}{W},MythicRare,$8.91,https://deckbox.org/system/images/mtg/cards/190407.jpg
4,0,Jace Beleren,Lorwyn,71,Near Mint,English,,,,,,,,,Planeswalker  - Jace,{1}{U}{U},Rare,$9.09,https://deckbox.org/system/images/mtg/cards/140222.jpg
1,0,Jace Beleren,Magic 2010,58,Near Mint,English,,,,,,,,,Planeswalker  - Jace,{1}{U}{U},MythicRare,$8.18,https://deckbox.org/system/images/mtg/cards/191240.jpg
1,0,"Jace, Architect of Thought",Return to Ravnica,44,Near Mint,English,,,,,,,,,Planeswalker  - Jace,{2}{U}{U},MythicRare,$3.08,https://deckbox.org/system/images/mtg/cards/253653.jpg
2,0,"Jace, Memory Adept",Magic 2014 Core Set,60,Near Mint,English,,,,,,,,,Planeswalker  - Jace,{3}{U}{U},MythicRare,$5.72,https://deckbox.org/system/images/mtg/cards/370728.jpg
1,0,"Jace, the Mind Sculptor",From the Vault: Twenty,18,Near Mint,English,foil,,,,,promo,,,Planeswalker  - Jace,{2}{U}{U},MythicRare,$65.43,https://deckbox.org/system/images/mtg/cards/373316.jpg
2,0,Jackal Pup,Premium Deck Series: Fire and Lightning,2,Near Mint,English,foil,,,,,,,,Creature  - Hound,{R},Uncommon,$0.21,https://deckbox.org/system/images/mtg/cards/217974.jpg
1,0,Jagwasp Swarm,Worldwake,58,Near Mint,English,foil,,,,,,,,Creature  - Insect,{3}{B},Common,$0.24,https://deckbox.org/system/images/mtg/cards/191581.jpg
1,0,Jar of Eyeballs,Dark Ascension,152,Near Mint,English,,,,,,,,,Artifact,{3},Rare,$0.31,https://deckbox.org/system/images/mtg/cards/244695.jpg
2,0,"Jaya Ballard, Task Mage",Premium Deck Series: Fire and Lightning,10,Near Mint,English,foil,,,,,,,,Legendary Creature  - Human Spellshaper,{1}{R}{R},Rare,$0.64,https://deckbox.org/system/images/mtg/cards/234707.jpg
1,0,Jeskai Ascendancy,Khans of Tarkir,180,Near Mint,English,,,,,,,,,Enchantment,{U}{R}{W},Rare,$0.66,https://deckbox.org/system/images/mtg/cards/386571.jpg
1,0,Jester's Scepter,Coldsnap,137,Near Mint,English,,,,,,,,,Artifact,{3},Rare,$0.56,https://deckbox.org/system/images/mtg/cards/122066.jpg
1,0,"Jin-Gitaxias, Core Augur",New Phyrexia,37,Near Mint,English,,,,,,,,,Legendary Creature  - Praetor,{8}{U}{U},MythicRare,$14.78,https://deckbox.org/system/images/mtg/cards/214349.jpg
1,0,Jokulmorder,Coldsnap,37,Near Mint,English,,,,,,,,,Creature  - Leviathan,{4}{U}{U}{U},Rare,$0.35,https://deckbox.org/system/images/mtg/cards/121198.jpg
3,0,"Jor Kadeen, the Prevailer",New Phyrexia,128,Near Mint,English,,,,,,,,,Legendary Creature  - Human Warrior,{3}{R}{W},Rare,$0.38,https://deckbox.org/system/images/mtg/cards/227508.jpg
2,0,Joraga Treespeaker,Rise of the Eldrazi,190,Near Mint,English,,,,,,,,,Creature  - Elf Druid,{G},Uncommon,$1.75,https://deckbox.org/system/images/mtg/cards/193462.jpg
2,0,Joraga Warcaller,Worldwake,106,Near Mint,English,,,,,,,,,Creature  - Elf Warrior,{G},Rare,$3.78,https://deckbox.org/system/images/mtg/cards/197765.jpg
1,0,Journeyer's Kite,Champions of Kamigawa,257,Near Mint,English,,,,,,,,,Artifact,{2},Rare,$0.92,https://deckbox.org/system/images/mtg/cards/79233.jpg
3,0,Jungle Shrine,Duel Decks: Ajani vs. Nicol Bolas,34,Near Mint,English,,,,,,,,,Land,,Uncommon,$0.92,https://deckbox.org/system/images/mtg/cards/249403.jpg
1,0,Juvenile Gloomwidow,Shadowmoor,121,Near Mint,English,foil,,,,,,,,Creature  - Spider,{G}{G},Common,$0.64,https://deckbox.org/system/images/mtg/cards/153976.jpg
1,0,Jwari Scuttler,Rise of the Eldrazi,73,Near Mint,English,,,,,,,,,Creature  - Crab,{2}{U},Common,$0.14,https://deckbox.org/system/images/mtg/cards/193470.jpg
1,0,Jwari Shapeshifter,Worldwake,32,Near Mint,English,foil,,,,,,,,Creature  - Shapeshifter Ally,{1}{U},Rare,$5.64,https://deckbox.org/system/images/mtg/cards/198390.jpg
2,0,Jwari Shapeshifter,Worldwake,32,Near Mint,English,,,,,,,,,Creature  - Shapeshifter Ally,{1}{U},Rare,$2.01,https://deckbox.org/system/images/mtg/cards/198390.jpg
1,1,Kaalia of the Vast,Commander,206,Near Mint,English,,,,,,,,0,Legendary Creature  - Human Cleric,{1}{W}{B}{R},MythicRare,$38.87,https://deckbox.org/system/images/mtg/cards/236473.jpg
1,0,"Kalitas, Bloodchief of Ghet",Zendikar,99,Near Mint,English,,,,,,,,,Legendary Creature  - Vampire Warrior,{5}{B}{B},MythicRare,$6.85,https://deckbox.org/system/images/mtg/cards/185704.jpg
4,0,Karmic Justice,Odyssey,26,Near Mint,English,,,,,,,,,Enchantment,{2}{W},Rare,$2.83,https://deckbox.org/system/images/mtg/cards/31872.jpg
5,0,Kazandu Tuskcaller,Rise of the Eldrazi,191,Near Mint,English,,,,,,,,,Creature  - Human Shaman,{1}{G},Rare,$0.48,https://deckbox.org/system/images/mtg/cards/193611.jpg
3,0,Kazuul Warlord,Zendikar,134,Near Mint,English,,,,,,,,,Creature  - Minotaur Warrior Ally,{4}{R},Rare,$0.39,https://deckbox.org/system/images/mtg/cards/190408.jpg
2,0,Keldon Champion,Premium Deck Series: Fire and Lightning,14,Near Mint,English,foil,,,,,,,,Creature  - Human Barbarian,{2}{R}{R},Uncommon,$0.20,https://deckbox.org/system/images/mtg/cards/234713.jpg
3,0,Keldon Marauders,Premium Deck Series: Fire and Lightning,7,Near Mint,English,foil,,,,,,,,Creature  - Human Warrior,{1}{R},Common,$0.53,https://deckbox.org/system/images/mtg/cards/234709.jpg
1,0,Kessig Wolf,Innistrad,151,Near Mint,English,foil,,,,,,,,Creature  - Wolf,{2}{R},Common,$0.24,https://deckbox.org/system/images/mtg/cards/220040.jpg
2,0,Kessig Wolf Run,Innistrad,243,Near Mint,English,,,,,,,,,Land,,Rare,$2.06,https://deckbox.org/system/images/mtg/cards/233256.jpg
1,0,"Kiki-Jiki, Mirror Breaker",From the Vault: Legends,4,Near Mint,English,foil,,,,,,,,Legendary Creature  - Goblin Shaman,{2}{R}{R}{R},MythicRare,$12.94,https://deckbox.org/system/images/mtg/cards/244666.jpg
1,0,"Kiki-Jiki, Mirror Breaker",Modern Masters,120,Near Mint,English,foil,,,,,,,,Legendary Creature  - Goblin Shaman,{2}{R}{R}{R},MythicRare,$25.43,https://deckbox.org/system/images/mtg/cards/370534.jpg
1,0,"Kiki-Jiki, Mirror Breaker",Modern Masters,120,Near Mint,English,,,,,,,,,Legendary Creature  - Goblin Shaman,{2}{R}{R}{R},MythicRare,$12.42,https://deckbox.org/system/images/mtg/cards/370534.jpg
1,0,Kiln Walker,New Phyrexia,142,Near Mint,English,foil,,,,,,,,Artifact Creature  - Construct,{3},Uncommon,$0.28,https://deckbox.org/system/images/mtg/cards/214380.jpg
1,0,Kinsbaile Cavalier,Morningtide,15,Near Mint,English,,,,,,,,,Creature  - Kithkin Knight,{3}{W},Rare,$1.94,https://deckbox.org/system/images/mtg/cards/153279.jpg
3,1,Kitchen Finks,Modern Masters,190,Near Mint,English,,,,,,,,,Creature  - Ouphe,{1}{GW}{GW},Uncommon,$12.18,https://deckbox.org/system/images/mtg/cards/370458.jpg
2,0,Kitchen Finks,Shadowmoor,229,Near Mint,Japanese,,,,,,,,0,Creature  - Ouphe,{1}{GW}{GW},Uncommon,$12.91,https://deckbox.org/system/images/mtg/cards/141976.jpg
1,0,Kitesail,Magic 2013,208,Near Mint,English,foil,,,,,,,,Artifact  - Equipment,{2},Uncommon,$0.30,https://deckbox.org/system/images/mtg/cards/278075.jpg
2,0,Knight Exemplar,Magic 2011,20,Near Mint,English,,,,,,,,,Creature  - Human Knight,{1}{W}{W},Rare,$3.12,https://deckbox.org/system/images/mtg/cards/204988.jpg
1,0,Knight of the Reliquary,Modern Masters,178,Near Mint,English,,,,,,,,,Creature  - Human Knight,{1}{G}{W},Rare,$8.17,https://deckbox.org/system/images/mtg/cards/370379.jpg
1,0,Knollspine Dragon,Shadowmoor,98,Near Mint,English,,,,,,,,,Creature  - Dragon,{5}{R}{R},Rare,$4.70,https://deckbox.org/system/images/mtg/cards/147398.jpg
1,0,Knowledge Exploitation,Morningtide,38,Near Mint,English,,,,,,,,,Tribal Sorcery  - Rogue,{5}{U}{U},Rare,$3.08,https://deckbox.org/system/images/mtg/cards/152664.jpg
3,0,Knowledge Pool,Mirrodin Besieged,111,Near Mint,English,,,,,,,,,Artifact,{6},Rare,$0.29,https://deckbox.org/system/images/mtg/cards/214035.jpg
1,0,Kodama's Reach,Modern Masters,151,Near Mint,English,,,,,,,,,Sorcery  - Arcane,{2}{G},Common,$1.21,https://deckbox.org/system/images/mtg/cards/370417.jpg
4,0,Kor Spiritdancer,Rise of the Eldrazi,31,Near Mint,English,,,,,,,,,Creature  - Kor Wizard,{1}{W},Rare,$7.92,https://deckbox.org/system/images/mtg/cards/193544.jpg
2,0,Koth of the Hammer,Duel Decks: Venser vs. Koth,44,Near Mint,English,,,,,,,,,Planeswalker  - Koth,{2}{R}{R},MythicRare,$12.32,https://deckbox.org/system/images/mtg/cards/266362.jpg
1,0,Koth of the Hammer,Scars of Mirrodin,94,Near Mint,English,,,,,,,,,Planeswalker  - Koth,{2}{R}{R},MythicRare,$14.08,https://deckbox.org/system/images/mtg/cards/212238.jpg
1,0,Krenko's Command,Magic 2013,139,Near Mint,English,,,,,,,,,Sorcery,{1}{R},Common,$0.18,https://deckbox.org/system/images/mtg/cards/259213.jpg
1,0,"Krenko, Mob Boss",Magic 2013,138,Near Mint,English,,,,,,,,,Legendary Creature  - Goblin Warrior,{2}{R}{R},Rare,$4.36,https://deckbox.org/system/images/mtg/cards/253712.jpg
1,0,Kresh the Bloodbraided,From the Vault: Legends,5,Near Mint,English,foil,,,,,,,,Legendary Creature  - Human Warrior,{2}{B}{R}{G},MythicRare,$3.00,https://deckbox.org/system/images/mtg/cards/244672.jpg
1,0,Krosan Grip,Modern Masters,152,Near Mint,English,,,,,,,,,Instant,{2}{G},Uncommon,$0.92,https://deckbox.org/system/images/mtg/cards/370557.jpg
3,0,Kruin Outlaw,Innistrad,152,Near Mint,English,,,,,,,,,Creature  - Human Rogue Werewolf,{1}{R}{R},Rare,$1.84,https://deckbox.org/system/images/mtg/cards/227084.jpg
3,0,Kulrath Knight,Shadowmoor,190,Near Mint,Japanese,,,,,,,,,Creature  - Elemental Knight,{3}{BR}{BR},Uncommon,$1.68,https://deckbox.org/system/images/mtg/cards/147423.jpg
1,0,Lambholt Elder,Dark Ascension,122,Near Mint,English,foil,,,,,,,,Creature  - Human Werewolf,{2}{G},Uncommon,$0.35,https://deckbox.org/system/images/mtg/cards/242537.jpg
4,0,Land Grant,"",,,,,,,,,,,,Sorcery,{1}{G},Common,$0.38,https://deckbox.org/system/images/mtg/cards/19633.jpg
5,1,Lashwrithe,New Phyrexia,143,Near Mint,English,,,,,,,,,Artifact  - Equipment,{4},Rare,$0.44,https://deckbox.org/system/images/mtg/cards/214359.jpg
2,0,Last Rites,Premium Deck Series: Graveborn,21,Near Mint,English,foil,,,,,,,,Sorcery,{2}{B},Common,$0.19,https://deckbox.org/system/images/mtg/cards/270457.jpg
2,0,Lava Spike,Modern Masters,121,Near Mint,English,,,,,,,,,Sorcery  - Arcane,{R},Common,$3.76,https://deckbox.org/system/images/mtg/cards/370409.jpg
1,0,Lavaball Trap,Zendikar,135,Near Mint,English,,,,,,,,,Instant  - Trap,{6}{R}{R},Rare,$0.24,https://deckbox.org/system/images/mtg/cards/197528.jpg
1,0,Lavaborn Muse,Duel Decks: Sorin vs. Tibalt,50,Near Mint,English,,,,,,,,,Creature  - Spirit,{3}{R},Rare,$0.27,https://deckbox.org/system/images/mtg/cards/368526.jpg
1,0,Leaden Myr,Scars of Mirrodin,170,Near Mint,English,foil,,,,,,,,Artifact Creature  - Myr,{2},Common,$0.52,https://deckbox.org/system/images/mtg/cards/194204.jpg
1,0,Legion Loyalist,Gatecrash,97,Near Mint,English,,,,,,,,,Creature  - Goblin Soldier,{R},Rare,$4.09,https://deckbox.org/system/images/mtg/cards/366348.jpg
4,4,Leyline of Anticipation,Magic 2011,61,Near Mint,Chinese,,,,,,,,0,Enchantment,{2}{U}{U},Rare,$9.75,https://deckbox.org/system/images/mtg/cards/205008.jpg
2,0,Leyline of Anticipation,Magic 2011,61,Near Mint,English,,,,,,,,,Enchantment,{2}{U}{U},Rare,$9.75,https://deckbox.org/system/images/mtg/cards/205008.jpg
1,0,Lifebane Zombie,Magic 2014 Core Set,101,Near Mint,English,,,,,,,,,Creature  - Zombie Warrior,{1}{B}{B},Rare,$0.47,https://deckbox.org/system/images/mtg/cards/370723.jpg
2,0,Lightmine Field,Rise of the Eldrazi,32,Near Mint,English,,,,,,,,,Enchantment,{2}{W}{W},Rare,$0.93,https://deckbox.org/system/images/mtg/cards/193463.jpg
1,0,Lightning Berserker,Dragons of Tarkir,146,Near Mint,English,,,,,,,,,Creature  - Human Berserker,{R},Uncommon,$0.30,https://deckbox.org/system/images/mtg/cards/394615.jpg
6,0,Lightning Bolt,Magic 2010,146,Near Mint,English,,,,,,,,,Instant,{R},Common,$2.60,https://deckbox.org/system/images/mtg/cards/191089.jpg
3,0,Lightning Bolt,Magic 2011,149,Near Mint,English,,,,,,,,,Instant,{R},Common,$2.62,https://deckbox.org/system/images/mtg/cards/205227.jpg
1,0,Lightning Greaves,Commander,253,Near Mint,English,,,,,,,,,Artifact  - Equipment,{2},Uncommon,$3.78,https://deckbox.org/system/images/mtg/cards/247337.jpg
2,0,Lightning Greaves,Mirrodin,199,Near Mint,Japanese,,,,,,,,,Artifact  - Equipment,{2},Uncommon,$4.18,https://deckbox.org/system/images/mtg/cards/46021.jpg
1,0,Lightning Helix,Modern Masters,179,Near Mint,English,,,,,,,,,Instant,{R}{W},Uncommon,$5.67,https://deckbox.org/system/images/mtg/cards/370528.jpg
1,0,Lightning Serpent,Coldsnap,88,Near Mint,English,,,,,,,,,Creature  - Elemental Serpent,{X}{R},Rare,$1.52,https://deckbox.org/system/images/mtg/cards/121220.jpg
1,0,Liliana of the Dark Realms,Magic 2013,97,Near Mint,Chinese,,,,,,,,,Planeswalker  - Liliana,{2}{B}{B},MythicRare,$8.50,https://deckbox.org/system/images/mtg/cards/259695.jpg
1,0,Liliana of the Dark Realms,Magic 2014 Core Set,102,Near Mint,English,,,,,,,,,Planeswalker  - Liliana,{2}{B}{B},MythicRare,$7.92,https://deckbox.org/system/images/mtg/cards/370658.jpg
3,0,Liliana of the Veil,Innistrad,105,,,,,,,,,,,Planeswalker  - Liliana,{1}{B}{B},MythicRare,$89.30,https://deckbox.org/system/images/mtg/cards/235597.jpg
1,0,Liliana Vess,Duel Decks: Garruk vs. Liliana,32,Near Mint,English,foil,,,,,,,,Planeswalker  - Liliana,{3}{B}{B},MythicRare,$8.26,https://deckbox.org/system/images/mtg/cards/201348.jpg
1,0,Liliana Vess,Magic 2010,102,Near Mint,English,,,,,,,,0,Planeswalker  - Liliana,{3}{B}{B},MythicRare,$8.53,https://deckbox.org/system/images/mtg/cards/191241.jpg
1,0,Liliana's Reaver,Magic 2014 Core Set,103,Near Mint,English,,,,,,,,,Creature  - Zombie,{2}{B}{B},Rare,$0.60,https://deckbox.org/system/images/mtg/cards/370740.jpg
1,0,"Linessa, Zephyr Mage",Future Sight,51,Near Mint,Chinese,,,,,,,,,Legendary Creature  - Human Wizard,{3}{U},Rare,$0.47,https://deckbox.org/system/images/mtg/cards/136198.jpg
1,0,Lingering Souls,Duel Decks: Sorin vs. Tibalt,24,Near Mint,English,,,,,,,,,Sorcery,{2}{W},Uncommon,$1.02,https://deckbox.org/system/images/mtg/cards/368485.jpg
1,0,"Linvala, Keeper of Silence",Rise of the Eldrazi,33,Near Mint,English,,,,,,,,,Legendary Creature  - Angel,{2}{W}{W},MythicRare,$40.88,https://deckbox.org/system/images/mtg/cards/193660.jpg
1,0,Lion's Eye Diamond,Mirage,272,Played,English,,,,,,,,,Artifact,{0},Rare,$131.89,https://deckbox.org/system/images/mtg/cards/3255.jpg
1,0,Lion's Eye Diamond,Mirage,272,Near Mint,English,,,,,,,,,Artifact,{0},Rare,$131.89,https://deckbox.org/system/images/mtg/cards/3255.jpg
4,0,Livewire Lash,Scars of Mirrodin,172,Near Mint,English,,,,,,,,,Artifact  - Equipment,{2},Rare,$0.40,https://deckbox.org/system/images/mtg/cards/212239.jpg
3,0,Living End,Time Spiral,115,Near Mint,English,,,,,,,,,Sorcery,,Rare,$9.33,https://deckbox.org/system/images/mtg/cards/113521.jpg
1,0,Loaming Shaman,Dissension,87,Near Mint,English,,,,,,,,,Creature  - Centaur Shaman,{2}{G},Rare,$1.41,https://deckbox.org/system/images/mtg/cards/107568.jpg
1,0,Logic Knot,Modern Masters,51,Near Mint,English,foil,,,,,,,,Instant,{X}{U}{U},Common,$0.83,https://deckbox.org/system/images/mtg/cards/370529.jpg
2,0,Lord of Shatterskull Pass,Rise of the Eldrazi,156,Near Mint,English,,,,,,,,,Creature  - Minotaur Shaman,{3}{R},Rare,$0.87,https://deckbox.org/system/images/mtg/cards/198164.jpg
1,1,"Lorthos, the Tidemaker",Zendikar,53,Near Mint,Chinese,,,,,,,,,Legendary Creature  - Octopus,{5}{U}{U}{U},MythicRare,$1.17,https://deckbox.org/system/images/mtg/cards/191369.jpg
1,0,Lost in the Woods,Dark Ascension,123,Near Mint,English,,,,,,,,,Enchantment,{3}{G}{G},Rare,$0.25,https://deckbox.org/system/images/mtg/cards/242539.jpg
4,0,Lotleth Troll,Return to Ravnica,177,Near Mint,English,,,,,,,,,Creature  - Zombie Troll,{B}{G},Rare,$0.61,https://deckbox.org/system/images/mtg/cards/253518.jpg
1,0,Lotus Bloom,Modern Masters,208,Near Mint,English,,,,,,,,,Artifact,,Rare,$9.20,https://deckbox.org/system/images/mtg/cards/370562.jpg
2,2,Lotus Cobra,Zendikar,168,Near Mint,Chinese,,,,,,,,0,Creature  - Snake,{1}{G},MythicRare,$12.16,https://deckbox.org/system/images/mtg/cards/185749.jpg
4,0,Lotus Petal,Tempest,284,Near Mint,English,,,,,,,,,Artifact,{0},Common,$7.08,https://deckbox.org/system/images/mtg/cards/4614.jpg
1,0,Lovisa Coldeyes,Coldsnap,90,Near Mint,English,,,,,,,,,Legendary Creature  - Human,{3}{R}{R},Rare,$0.93,https://deckbox.org/system/images/mtg/cards/113542.jpg
2,0,Loxodon Hierarch,Duel Decks: Ajani vs. Nicol Bolas,15,Near Mint,English,,,,,,,,,Creature  - Elephant Cleric,{2}{G}{W},Rare,$0.73,https://deckbox.org/system/images/mtg/cards/249414.jpg
1,0,Loxodon Partisan,Mirrodin Besieged,12,Near Mint,English,foil,,,,,,,,Creature - Elephant Soldier,{4}{W},Common,$0.25,https://deckbox.org/system/images/mtg/cards/213761.jpg
1,0,Loyal Sentry,Duel Decks: Elspeth vs. Tezzeret,5,Near Mint,English,,,,,,,,,Creature  - Human Soldier,{W},Rare,$0.50,https://deckbox.org/system/images/mtg/cards/222706.jpg
3,0,Lullmage Mentor,Zendikar,54,Good (Lightly Played),English,,,,,,,,,Creature  - Merfolk Wizard,{1}{U}{U},Rare,$0.41,https://deckbox.org/system/images/mtg/cards/190404.jpg
1,0,Lumberknot,Innistrad,191,Near Mint,English,foil,,,,,,,,Creature  - Treefolk,{2}{G}{G},Uncommon,$0.32,https://deckbox.org/system/images/mtg/cards/230624.jpg
1,0,Lunar Mystic,Avacyn Restored,65,Near Mint,English,,,,,,,,,Creature  - Human Wizard,{2}{U}{U},Rare,$0.30,https://deckbox.org/system/images/mtg/cards/275717.jpg
1,0,Maelstrom Pulse,Modern Masters,180,Near Mint,English,,,,,,,,,Sorcery,{1}{B}{G},Rare,$15.56,https://deckbox.org/system/images/mtg/cards/370521.jpg
1,0,Magister Sphinx,Conflux,116,Near Mint,English,,,,,,,,,Artifact Creature  - Sphinx,{4}{W}{U}{B},Rare,$2.14,https://deckbox.org/system/images/mtg/cards/179892.jpg
1,0,Magma Spray,Shards of Alara,108,Near Mint,English,foil,,,,,,,,Instant,{R},Common,$0.55,https://deckbox.org/system/images/mtg/cards/175245.jpg
1,0,Magmaquake,Magic 2013,140,Near Mint,English,,,,,,,,,Instant,{X}{R}{R},Rare,$0.27,https://deckbox.org/system/images/mtg/cards/276205.jpg
2,0,Magnetic Mine,Mirrodin Besieged,113,Near Mint,English,,,,,,,,,Artifact,{4},Rare,$0.30,https://deckbox.org/system/images/mtg/cards/213740.jpg
1,0,Magus of the Future,Future Sight,40,Good (Lightly Played),English,,,,,,,,,Creature  - Human Wizard,{2}{U}{U}{U},Rare,$1.78,https://deckbox.org/system/images/mtg/cards/136051.jpg
1,0,Make a Wish,Innistrad,192,Near Mint,English,foil,,,,,,,,Sorcery,{3}{G},Uncommon,$0.30,https://deckbox.org/system/images/mtg/cards/222193.jpg
1,0,Malfegor,Conflux,117,Near Mint,English,,,,,,,,,Legendary Creature  - Demon Dragon,{2}{B}{B}{R}{R},MythicRare,$1.55,https://deckbox.org/system/images/mtg/cards/185812.jpg
1,0,Mana Echoes,Onslaught,218,Near Mint,English,,,,,,,,,Enchantment,{2}{R}{R},Rare,$10.47,https://deckbox.org/system/images/mtg/cards/39571.jpg
1,0,Mana Leak,Magic 2011,62,Near Mint,Chinese,,,,,,,,,Instant,{1}{U},Common,$0.32,https://deckbox.org/system/images/mtg/cards/204981.jpg
2,0,Manabarbs,Magic 2012,150,Near Mint,Chinese,,,,,,,,,Enchantment,{3}{R},Rare,$0.28,https://deckbox.org/system/images/mtg/cards/235193.jpg
2,0,Manamorphose,Shadowmoor,211,Near Mint,Japanese,,,,,,,,,Instant,{1}{RG},Common,$5.19,https://deckbox.org/system/images/mtg/cards/153968.jpg
1,0,Mantis Rider,Khans of Tarkir,184,Near Mint,English,,,,,,,,,Creature  - Human Monk,{U}{R}{W},Rare,$0.90,https://deckbox.org/system/images/mtg/cards/386589.jpg
1,0,Marble Chalice,Shards of Alara,18,Near Mint,English,foil,,,,,,,,Artifact,{2}{W},Common,$0.24,https://deckbox.org/system/images/mtg/cards/175249.jpg
1,0,March of the Machines,Archenemy,6,Near Mint,English,,,,,,,,,Enchantment,{3}{U},Rare,$0.52,https://deckbox.org/system/images/mtg/cards/220529.jpg
3,0,Marsh Flats,Zendikar,219,Near Mint,English,,,,,,,,,Land,,Rare,$39.37,https://deckbox.org/system/images/mtg/cards/191371.jpg
2,0,Master of Cruelties,Dragon's Maze,82,Near Mint,English,,,,,,,,,Creature  - Demon,{3}{B}{R},MythicRare,$6.15,https://deckbox.org/system/images/mtg/cards/368981.jpg
1,0,Master of Etherium,Duel Decks: Elspeth vs. Tezzeret,48,Near Mint,English,,,,,,,,,Artifact Creature  - Vedalken Wizard,{2}{U},Rare,$6.76,https://deckbox.org/system/images/mtg/cards/222744.jpg
1,0,Master of Etherium,Planechase,11,Near Mint,English,,,,,,,,,Artifact Creature  - Vedalken Wizard,{2}{U},Rare,$6.87,https://deckbox.org/system/images/mtg/cards/205325.jpg
2,0,Master of Etherium,Shards of Alara,49,Near Mint,English,,,,,,,,,Artifact Creature  - Vedalken Wizard,{2}{U},Rare,$5.72,https://deckbox.org/system/images/mtg/cards/175114.jpg
1,0,Mayor of Avabruck,Prerelease Events,51,Near Mint,English,foil,,,,,,,,Creature  - Human Advisor Werewolf,{1}{G},Special,$2.88,https://deckbox.org/system/images/mtg/cards/1000106.jpg
1,0,"Melira, Sylvok Outcast",New Phyrexia,115,Near Mint,English,,,,,,,,,Legendary Creature  - Human Scout,{1}{G},Rare,$5.23,https://deckbox.org/system/images/mtg/cards/194274.jpg
4,0,Memory Sluice,Shadowmoor,170,Near Mint,English,,,,,,,,,Sorcery,{UB},Common,$0.41,https://deckbox.org/system/images/mtg/cards/158759.jpg
1,1,Mentor of the Meek,Commander 2014,79,Near Mint,English,,,,,,,,0,Creature  - Human Soldier,{2}{W},Rare,$1.11,https://deckbox.org/system/images/mtg/cards/389594.jpg
4,0,Mentor of the Meek,Innistrad,21,Near Mint,English,,,,,,,,0,Creature  - Human Soldier,{2}{W},Rare,$1.00,https://deckbox.org/system/images/mtg/cards/244682.jpg
2,0,Merfolk Sovereign,Magic 2011,65,Near Mint,English,,,,,,,,,Creature  - Merfolk,{1}{U}{U},Rare,$0.66,https://deckbox.org/system/images/mtg/cards/205108.jpg
1,1,Merfolk Sovereign,Magic 2011,65,Near Mint,Chinese,,,,,,,,,Creature  - Merfolk,{1}{U}{U},Rare,$0.66,https://deckbox.org/system/images/mtg/cards/205108.jpg
1,0,Mesa Enchantress,Magic 2012,25,Near Mint,English,,,,,,,,,Creature  - Human Druid,{1}{W}{W},Rare,$0.28,https://deckbox.org/system/images/mtg/cards/220116.jpg
1,0,Mesmeric Fiend,Duel Decks: Sorin vs. Tibalt,7,Near Mint,English,,,,,,,,,Creature  - Nightmare Horror,{1}{B},Common,$0.16,https://deckbox.org/system/images/mtg/cards/368519.jpg
2,0,Mighty Leap,Magic 2012,26,Near Mint,English,foil,,,,,,,,Instant,{1}{W},Common,$0.26,https://deckbox.org/system/images/mtg/cards/241989.jpg
1,0,"Mikaeus, the Lunarch",From the Vault: Legends,6,Near Mint,English,foil,,,,,,,,Legendary Creature  - Human Cleric,{X}{W},MythicRare,$6.33,https://deckbox.org/system/images/mtg/cards/259296.jpg
1,0,Mimic Vat,Scars of Mirrodin,175,Near Mint,English,,,,,,,,,Artifact,{3},Rare,$2.96,https://deckbox.org/system/images/mtg/cards/207883.jpg
1,0,Miming Slime,Gatecrash,126,Near Mint,English,foil,,,,,,,,Sorcery,{2}{G},Uncommon,$0.30,https://deckbox.org/system/images/mtg/cards/366340.jpg
1,0,"Minamo, School at Water's Edge",Champions of Kamigawa,279,Near Mint,English,,,,,,,,,Legendary Land,,Rare,$19.23,https://deckbox.org/system/images/mtg/cards/79179.jpg
1,0,Mind Bend,Tenth Edition,93,Near Mint,English,,,,,,,,,Instant,{U},Rare,$0.31,https://deckbox.org/system/images/mtg/cards/129644.jpg
1,0,Mind Control,Magic 2012,67,Near Mint,English,foil,,,,,,,,Enchantment  - Aura,{3}{U}{U},Uncommon,$0.33,https://deckbox.org/system/images/mtg/cards/238572.jpg
1,0,Mind Funeral,Modern Masters,181,Near Mint,English,,,,,,,,,Sorcery,{1}{U}{B},Uncommon,$3.50,https://deckbox.org/system/images/mtg/cards/370509.jpg
